# px, py, pz, ox, oy, oz, ow
7.546728686408948894e-01,1.668950982858148635e-01,-3.002884336263067500e-02,3.052687527194493100e-01,8.631344075116555992e-01,-1.307297386032854891e-01,3.804204498017042524e-01
5.737376697931146907e-01,4.456087675363873957e-01,-1.445407673316375652e-01,6.481970775406865615e-01,-6.714024473518166447e-01,-3.455523732886953692e-01,9.824896779229365384e-02
5.174405682845691912e-01,3.721173295629219835e-01,-9.457044642028358816e-03,7.792335255189428711e-01,5.302901012802014868e-01,4.676142206913951049e-02,3.307580544712767634e-01
4.215480716465984656e-01,4.935031138341889889e-01,-1.188353247930737239e-01,-9.187620135679119837e-01,1.896956917336851955e-01,-1.733495911605867634e-01,2.997362610809232164e-01
4.216517761776827355e-01,5.033371128236396874e-01,2.754475829819456878e-02,6.874096234290690832e-01,7.030050703357421105e-01,2.157118553374447883e-02,1.810706068195896135e-01
7.595228683806748426e-01,2.489721527668527778e-01,4.135308187277428327e-02,3.595835486924363611e-01,7.573924367263316082e-01,-3.320652962221225524e-01,4.321909385265015890e-01
6.815423269806385465e-01,4.784915404047327958e-01,-9.166165466913941962e-03,9.387343491489450464e-01,1.090715762458845522e-01,5.334625430342799374e-02,3.225451753397321486e-01
5.795179276558275472e-01,5.993673939134306350e-01,1.449649516919322700e-02,-8.156157589288292042e-01,-3.903301745688566027e-01,2.249499682548406210e-01,3.630575717295288496e-01
6.025917875136403978e-01,4.051283659253572811e-01,-1.244813762245110672e-01,8.240942743875001586e-01,2.739111609059138308e-01,3.767513121987832725e-01,3.223348439269463350e-01
4.592971620975033198e-01,5.262022786692659437e-01,-1.088955939372575621e-01,5.977974435392233721e-01,2.132027888968934248e-01,7.599052855146520846e-01,1.404519289701808560e-01
3.549978826515692854e-01,4.677959009705168203e-01,-2.124524917054559092e-01,-7.154481662783879203e-01,3.558994170368752208e-01,6.001945859246258230e-01,3.515658328866180099e-02
4.416132502148055750e-01,6.077026041961618441e-01,-2.173050615120405982e-01,-1.524895077678444996e-02,9.462668859966681945e-01,-1.395086007789219096e-01,2.913482457044861418e-01
4.266530939869371819e-01,6.007994438490494860e-01,4.816998295662180962e-02,3.762213487188904165e-02,9.814367376869567172e-01,1.482010483871407658e-01,1.157711282790875873e-01
4.893376411056358233e-01,4.250218040592943503e-01,-1.878901136779236314e-01,-6.639969157075146233e-01,7.097966708704241956e-01,-1.906620877030613948e-01,1.376399297619699258e-01
4.443577680404159347e-01,5.804202492681513892e-01,3.529012412950162381e-02,-3.097057061845892578e-01,-8.225718412769696952e-01,-4.394761043708825254e-01,1.852530571459280739e-01
3.729253561118119897e-01,4.610335671108134470e-01,-1.360341557765924470e-01,4.391553839077263488e-01,7.153248911155798417e-01,-5.247109358523266431e-01,1.418847515849289975e-01
4.817227926274259553e-01,3.635038641538631543e-01,-8.850433380463519628e-02,-8.517035846701485058e-01,-4.387601184602860638e-01,4.476526215354841715e-02,2.829958190734565560e-01
3.906354218713791182e-01,5.795211598662771690e-01,-1.130598286428402544e-01,9.449892965168111836e-01,2.033245936941353860e-01,2.528685080844377819e-01,4.137458987002213401e-02
1.854067435459245128e-01,6.581861169195842853e-01,-1.030856734421858878e-01,9.024234747742101437e-01,-2.781387179029387591e-01,4.523073627561913224e-02,3.259216259712074959e-01
2.897015207968103301e-01,5.456944284736855444e-01,-1.022768145439571924e-01,-1.210260177168598766e-01,-9.414938783495263586e-01,-3.081953273146332828e-01,6.290961999075717070e-02
5.530416999506053699e-01,3.914895342698448411e-01,-1.658417988019927902e-01,5.997812110327480628e-01,6.373201849378011818e-01,4.101115083211437362e-01,2.566983278198231577e-01
6.349797802092482790e-01,6.922517199316952086e-01,-7.557582709604601656e-02,-3.637082165273075041e-01,8.751045050362521449e-01,-3.086676794485254671e-01,8.144140322734559623e-02
5.699687096907716244e-01,5.854410142355933599e-01,5.390093419284416876e-02,-4.405653517097103955e-01,-8.066479276159739253e-01,-3.868462370681612916e-01,7.464101159526653761e-02
6.589555218942971804e-01,4.119893507447002778e-01,-1.759532147297074300e-02,-3.454549449660005989e-01,6.659559253310267657e-01,6.393093640165330438e-01,1.686627510620163639e-01
6.185499051164210504e-01,6.690952820904841891e-01,-5.867956518096643231e-02,-9.882562189600109515e-02,8.036438089482991209e-01,5.845213124220091094e-01,5.220115056554143484e-02
4.172374901897151767e-01,7.048192596365340234e-01,-1.280612644198216854e-01,4.894556228510255624e-01,-8.277117838262310068e-01,4.988285910685286151e-02,2.698853396204361488e-01
4.949080245229096064e-01,5.021721603543821688e-01,-1.512816024625884825e-01,6.211303594780295256e-01,5.944758078730840722e-01,-2.495709540603872345e-01,4.455445311949479126e-01
6.083196491141057427e-01,5.961296539367684222e-01,-1.318594301499026455e-01,-6.669869473975182927e-01,5.852437974464431703e-01,-4.462959259472455420e-01,1.159226295193925421e-01
6.458627693893725930e-01,5.394027011259961979e-01,-5.173350197479512080e-03,6.747741495808433632e-01,6.973308694391044948e-01,2.139654584934925219e-01,1.123756564226546656e-01
3.600619429661291448e-01,7.049321852008809675e-01,-1.005886736813793036e-01,-8.062607145972898737e-01,-4.303365576290273387e-01,-4.014735153035893789e-01,5.977561187349505339e-02
4.566435998348314929e-01,4.454449242986428525e-01,-1.287421953525551277e-01,5.119700233021423630e-01,-7.649150566641480520e-01,-3.908852641762520230e-01,6.012880654261702935e-04
5.175260603229167033e-01,4.055169053380556221e-01,-1.096947182736946191e-01,-2.682425193285916110e-01,8.871357550600031949e-01,-2.875715204730776575e-01,2.415341042817142625e-01
6.722483899623254988e-01,2.992281462846289042e-01,2.262304409425185819e-02,-1.661433118906034123e-01,7.281588575208136627e-01,6.599517742374317875e-01,8.151523666694253378e-02
7.297490362314674739e-01,4.727788695247754913e-01,-1.329996871567006023e-02,-6.621710330107434261e-01,6.591777701938045242e-01,-1.941767769710474600e-01,2.988470672583961041e-01
3.128001339288280502e-01,6.107560676692950219e-01,-2.101987286370626817e-01,-6.285108958948839586e-01,7.180831639580748105e-01,5.030341443082518571e-02,2.946187194968614143e-01
6.858689744646812025e-01,2.300142740002160680e-01,-1.410298938891416942e-01,3.028435235684369675e-01,6.585897029905007916e-01,3.278018514278112638e-01,6.058806396874191202e-01
3.911163728289553387e-01,5.619249387950971952e-01,-5.179922076287461763e-02,-6.753378346730909421e-01,7.223525984629695085e-01,1.478098636833179158e-01,1.666663586133286176e-02
3.268169464441399996e-01,4.829179867649144864e-01,-6.848416844881831389e-02,3.919349594041471874e-01,-8.216549504230308276e-01,-1.698784857305157825e-01,3.773743898678120212e-01
5.710904275965826837e-01,5.996114031365339381e-01,-1.319596385417357021e-03,-5.189974749219523620e-01,-6.070380465554811589e-02,-7.229455530951416353e-01,4.520026508605204940e-01
7.325204074328152126e-01,1.766409468822947859e-01,-1.228587418022513422e-01,-5.497471281135071219e-01,7.940456393252611766e-01,1.878570321499650059e-02,2.586826533693471486e-01
3.046600399428041617e-01,6.346807302459898104e-01,-1.673266641582683012e-01,2.738144987983002765e-01,9.464540732523871736e-01,1.216039559909858486e-01,1.202613211267253568e-01
3.990883842206356391e-01,5.546748235147199724e-01,-1.459216157067249608e-01,-2.751366203915268649e-01,6.482236114026106444e-01,7.076715496352367074e-01,5.750623945745347160e-02
5.180923802880547102e-01,4.835812219827007596e-01,-9.442819836416611878e-02,7.519344069692603938e-01,5.997042466152759932e-01,1.796946007204497930e-01,2.065413147031534558e-01
3.316678589119487763e-01,7.410202780677063172e-01,-8.891113091919974898e-02,-5.733374728351154914e-01,6.170234107228097509e-01,3.318464273575167378e-01,4.247872426439927018e-01
6.444421426332628267e-01,6.444536051947487021e-01,-1.487356826159019763e-01,-8.266334627728745277e-01,3.625614997175155563e-01,-4.281617001590165006e-01,4.363296533156130197e-02
4.430702013232720171e-01,4.520388600546809132e-01,7.620520415536351233e-02,6.004541059490939858e-01,-7.766213314280824287e-01,1.904596350950316930e-01,6.269100485137039588e-03
2.484671872716999186e-01,6.153356694486651346e-01,-1.447205396871988348e-01,-6.487781874544473748e-02,-9.296323234129831858e-01,-3.321272953063120759e-01,1.458289121303620317e-01
4.797608343258804031e-01,4.803132538580421884e-01,-1.147640175664474405e-03,-9.112097990080884058e-01,1.591457918190872789e-01,2.184070872583170897e-01,3.109142379712648285e-01
5.544749175993054502e-01,4.671188274028673648e-01,2.953010672621229904e-02,-3.893105598317385119e-01,8.818900947262299228e-01,-2.578071271028822831e-01,6.513550523502906198e-02
6.727762966321512161e-01,5.977500839153374601e-01,-1.495192013372729778e-01,8.949213303929585139e-01,-1.551210897744846606e-01,3.893341590660726048e-01,1.532063069824105561e-01
2.182797777436313591e-01,6.831111436361797518e-01,-1.609108461554897285e-01,-8.544284368520059791e-01,-4.793136731446777099e-01,1.573719093406184544e-01,1.242760282020770601e-01
2.451740700702297326e-01,6.542767183424931243e-01,-1.357333881035006906e-01,7.500945481919937263e-01,6.389796101730769173e-01,1.622941369192018868e-01,5.219041748592236768e-02
3.679144014104582250e-01,6.344720843870698124e-01,3.720218099743938245e-02,-8.902287788447060812e-01,-3.172696974693572924e-02,-9.180643202246810408e-02,4.450367397717233664e-01
5.796005165064029852e-01,3.909221335226926719e-01,-5.240540849557019654e-02,8.592287605375219517e-01,7.132708201270421267e-02,4.839818601869531056e-01,1.496661065394666312e-01
4.356755030097285708e-01,3.933108171878560988e-01,-1.531506102881534659e-01,5.652373469465375999e-01,6.787281829788118781e-01,4.346258632251362442e-01,1.758839226959903745e-01
3.698634971869182997e-01,5.230581306704868982e-01,1.304452450391194174e-02,-7.120683474195942386e-01,-5.434793405160394109e-01,3.494373237909598195e-01,2.747406627661631573e-01
5.653668934400810642e-01,3.709363259757174069e-01,-1.694156028113146251e-01,8.810675213539258532e-01,-2.614784950476509509e-02,4.124130043040560856e-02,4.704630356577810257e-01
2.433392571954667294e-01,6.818169232132575974e-01,-9.799645043358355678e-02,-5.044941775606951451e-01,7.944091700206761253e-01,-1.201776901302005762e-01,3.161597985028894442e-01
3.542928465859416232e-01,6.583545556118669539e-01,5.935330291041034101e-02,-8.186661095071545713e-01,4.846659074147183222e-01,1.685087275386790706e-01,2.578557117412423327e-01
5.745726333643359496e-01,6.250365853931392213e-01,-1.088314812083337191e-01,8.568982367631783337e-01,2.944479623124099388e-01,3.897946467912242752e-01,1.645780746488855473e-01
6.374765546023281049e-01,4.971980536941917883e-01,-1.694250864223804109e-01,8.262771388515610660e-01,3.941160950828168086e-01,3.796216009946887238e-01,1.335141695333524614e-01
2.157534909607473905e-01,6.015121599355900406e-01,-8.967169306878922108e-03,-4.432450970531450762e-01,8.748270252145662340e-01,-1.481306161486247719e-01,1.275491295619357313e-01
3.141983127877601145e-01,6.824325810790881075e-01,-9.903875611402856993e-02,6.337914462637777024e-01,4.491562742375155293e-01,5.724933350393837106e-01,2.623326615033413356e-01
3.433412835480516567e-01,6.845035965225683139e-01,-5.429687823694573368e-03,-8.832654216610693609e-01,1.931944362058486964e-01,1.285229686405257865e-01,4.074309159217353593e-01
5.536096416528759612e-01,4.034519723214781139e-01,-2.154612214497901579e-02,4.795598989153118108e-01,-5.547792061102456707e-01,6.531569558748584470e-01,1.887546736171258621e-01
3.026244114642879790e-01,5.837068231796110895e-01,4.679990532206984577e-02,5.211160918466601899e-01,8.380249659951476415e-01,1.275104274294764362e-01,9.946489875350250642e-02
4.600132818895905085e-01,5.680849875623812384e-01,-1.639934713716033332e-01,-7.650678417944359322e-02,-9.160604876917048944e-01,6.305944376844560550e-02,3.885915611746735832e-01
7.036039077198991132e-01,1.820898878068167859e-01,-6.135818361873504601e-02,8.656986930270395286e-02,-9.927357482925934784e-01,2.316311990484827901e-02,8.027989578429321760e-02
3.617587947782733848e-01,5.042301840569998195e-01,-1.636621464198992904e-01,-1.877794724256732495e-01,-6.714598073819738611e-01,-4.306520778905694180e-01,5.730788642190823845e-01
4.485202998400327212e-01,6.072186481386653290e-01,-6.639432742521565733e-02,-9.037159704038066899e-01,1.594948127406225213e-01,-1.365495193110307648e-01,3.731126885029051876e-01
7.165252288400821845e-01,3.918115694948332561e-01,-1.013605911153701855e-02,5.458043387009965386e-01,7.390882411060023527e-01,3.918716695784875692e-01,4.777855476932145462e-02
4.739406433529114171e-01,7.042842865057024060e-01,1.003697762183716063e-02,-7.054239624554614618e-01,-3.241914860795380715e-01,-1.009182649264682707e-01,6.221675155064007035e-01
5.904294678138412023e-01,7.053239609143407973e-01,-1.109149601464763102e-01,-3.450396446028720088e-01,6.134021562816749373e-01,3.806697914837913199e-01,5.998132610846498292e-01
7.486396972383244641e-01,3.996595909792687862e-01,1.992326552369572124e-02,-1.542022293846281311e-01,9.172216729239502930e-01,2.607978072343759557e-01,2.586707925397495056e-01
4.561111034053295654e-01,6.029576397949816258e-01,-3.518666055854452468e-02,1.038854555940694202e-01,9.826918909721007456e-01,-1.533106165610055305e-01,4.507147868460192192e-03
5.136787378640035318e-01,4.715591472437677956e-01,5.880378452963203051e-02,-8.483462868078616159e-01,-1.759395212797358332e-01,5.711398516234009182e-02,4.960764610521710694e-01
5.743580688612401897e-01,2.999187232716374329e-01,-1.776602878877112379e-01,-3.179430501843434342e-01,8.632994766459727298e-01,-1.530159807285975671e-01,3.608494701450046249e-01
7.236095137809425148e-01,4.378063839251893352e-01,4.443965360754116578e-02,7.520540252189457098e-01,4.312674465174205496e-01,4.167557039219334514e-01,2.733821793293393920e-01
2.628051058616941438e-01,5.860911033381650537e-01,-2.321289166037050766e-02,8.315125674791817856e-01,4.650664354107040821e-01,2.210606470543184654e-01,2.084040573081201164e-01
4.318996648702610464e-01,6.867424434543695222e-01,-1.323702934844037116e-01,-8.961247571922229538e-01,1.246994968803611520e-01,-1.099987502315349919e-01,4.114738508975561704e-01
4.493134984641183327e-01,7.152645227032330411e-01,-7.544359870526849698e-02,-8.355721056826911353e-01,3.942560010957241734e-01,-8.987315142256961653e-02,3.718928319534769433e-01
5.386179480499467820e-01,3.562299226567214316e-01,-1.272008461765805065e-01,5.168405332409956587e-01,6.039210488989371628e-01,4.576878882445415964e-01,3.983428508837869586e-01
5.512618426002725558e-01,7.060494469474051238e-01,-4.821998806754209527e-02,3.636144890798779228e-01,8.140139437292499558e-01,-2.482647023260678432e-01,3.788541148311338480e-01
6.740864942817045291e-01,6.285152903924889900e-01,-6.441180275314500880e-02,1.354641790258044320e-01,9.328955195180647086e-01,3.098145815489219412e-01,1.239771387137579978e-01
5.820425315642303588e-01,3.726226146818322760e-01,3.974907842099315025e-02,-4.417178897437746832e-01,8.290948164824961664e-01,-3.424808268047720428e-01,1.392747045908052615e-02
4.558197123723012334e-01,7.292224924288095433e-01,-1.917886752313192611e-01,-3.522503923117331626e-01,6.338404709475204957e-01,-4.407871050923470868e-01,5.290299107702357562e-01
2.156044481250330436e-01,6.184926732983055953e-01,-4.548348145881088433e-02,-9.322607040265501466e-01,-3.243997510713418353e-01,1.597643223543045443e-01,1.140800314411795531e-02
2.582322794233021246e-01,7.012203154424225815e-01,-9.035082190298424076e-02,-9.474127641921382681e-01,-2.662181443631075339e-01,-1.775614187419101708e-01,2.982688895219064076e-03
3.258537576126882551e-01,6.714921653607706098e-01,3.583256300156845153e-02,5.310426189825181442e-01,8.404903491041323393e-01,1.517151986068904224e-02,1.064872521577592546e-01
7.160328302308708315e-01,3.860115746137935955e-01,-1.193974152911858738e-01,2.561586104343406833e-01,6.809609364560043065e-01,-3.968585226682943001e-01,5.596233396730773135e-01
5.816038252459572178e-01,5.140747860296057681e-01,-1.538471069630900356e-01,1.771564537943048356e-01,7.513777430404076085e-01,5.053683657237061366e-01,3.855514142994157512e-01
7.221688169821873782e-01,1.857168568131551956e-01,-1.865169811565066116e-01,-6.502106657251678357e-01,-5.919631374805781610e-01,-4.295561719713129611e-01,2.056385887005020008e-01
5.798402878309399933e-01,7.098555688953123166e-01,-2.876419422260240166e-02,-9.713055805994038616e-01,-5.149579195526769737e-03,5.760188493611147209e-02,2.306967138525620742e-01
