# s0, s1, e0, e1, w0, w1, w2
6.474062209491657782e-01,7.796298701783892504e-01,-1.559906430893849061e+00,1.790170100291065269e+00,1.978040608110645415e+00,1.191782486322659818e+00,2.780086470779776775e+00
1.102659400860065642e+00,-5.856763888914060523e-01,-7.943957290175660546e-01,2.261372432094028717e+00,-2.765094475582645650e-01,-8.535499121443912429e-03,1.885471459310866571e+00
-6.085772027587359467e-01,-7.413245487884432272e-01,-1.767446176832665472e-02,2.054748936798660441e+00,1.056663072909530321e+00,-6.653906302475038892e-01,-2.876526157520835625e-01
-6.983994900916075110e-01,-1.053712670682447339e-01,-1.180108217477604526e-02,7.813935719977450622e-01,-2.736646069819350657e+00,-1.537671699194256281e+00,1.538059943962214682e+00
1.028119216662175983e+00,-4.403391326674377382e-02,-1.228352218613292246e+00,2.215394872877421317e+00,-1.810875763323081866e+00,-6.757488878729259740e-01,-1.369332625250221813e+00
-1.501325248061424089e+00,3.350242328995856056e-02,6.190074918507852964e-01,2.587711373114117475e+00,3.039666107246051574e+00,1.052565159574029963e+00,-2.797918760783044689e-01
-8.943922892229240196e-01,-3.689034642442732270e-01,1.427427325371096067e+00,2.253196120437253924e+00,-1.503319992622510926e+00,1.573081436971742963e+00,-2.629139521469782359e+00
-6.512263524958279426e-01,-3.921702970076403894e-01,5.708579746833435387e-01,1.515446512165070203e+00,-1.699118352710236923e+00,1.616544544639620717e+00,2.370274929975195732e+00
5.078607461012820679e-01,1.887699864615073331e-01,-1.533904314016334647e+00,1.140959263998471362e+00,-2.084050937195212505e+00,-1.397132953491334595e+00,7.602617058989125098e-03
-7.326746073295311579e-01,-1.203214813702184749e-01,5.508575541792866126e-01,5.171615316581845700e-01,9.646431710069425236e-02,1.831043754193391937e+00,2.556016740752682814e+00
1.083065792824274620e+00,2.823303772298340064e-01,-8.099137305239989537e-01,1.971054961493758251e+00,-3.566721495744955561e-01,-9.628261363291423791e-03,-1.608815869544891086e+00
6.649051915835926252e-01,5.129887923595735089e-01,3.300126287962479310e-02,1.460426144240496882e+00,-1.758370924075818076e+00,1.892208801709929666e+00,-1.279443725509445962e-01
-5.025661907151259822e-01,6.890294717062683816e-01,-1.274608028956099481e+00,2.510717131164738603e-01,2.004148360679025132e+00,2.033465678061347592e+00,-2.349174734241665341e+00
1.247376414163698044e+00,1.450492140204140412e-01,-9.267241472969871552e-01,1.728131133543126863e+00,1.109506869342630431e+00,5.275164547181634411e-01,7.091089823302856310e-01
-5.064048967183298888e-01,-1.359036984467809184e+00,5.144332130697595318e-01,2.530020465302287302e+00,2.215693611263578333e+00,-8.107328915078060305e-02,-1.388986213473990317e+00
-1.641030972029389634e+00,8.766354662111357499e-01,1.020933272631921795e+00,2.200867694086357851e+00,-3.036786521483372692e+00,1.794450899976930192e+00,-9.419793079017768633e-02
-1.408298481067996599e+00,-6.054036677321530391e-01,6.740461347860313701e-01,2.271090670074543016e+00,1.093886913153498064e+00,4.924241568039251504e-01,-5.035091378949601015e-01
4.802748583776881297e-01,2.673667523531189083e-01,-8.319874300253804478e-01,6.828443044825625030e-01,5.052355725336998837e-01,1.897346998605198731e+00,1.856189547386359884e+00
-4.109574917971177133e-01,-5.128791250782407385e-01,-6.665185511652462758e-01,1.789499204158152779e+00,1.045364789534087180e+00,1.264920094777815418e+00,1.280462381437063257e+00
-9.821291715860058780e-02,-6.228730928317356419e-01,5.339294777109415691e-01,2.422104708902974579e+00,-2.043072890818469212e+00,9.629627526201307575e-01,-4.997959762434782682e-01
6.697988949202695608e-01,-4.355295593619201711e-01,-1.950338138412419653e-01,1.385008035914157665e+00,-3.022545595089673132e+00,-1.305774619269086223e+00,1.836738350022909749e+00
-1.425933769992114630e+00,-1.863395588106224743e-01,7.598436023826726782e-01,2.568480499219638613e+00,-2.755622720592521002e+00,4.562814051698720341e-01,2.727279705371473462e+00
-9.356058211132869395e-01,9.140457415766212179e-02,2.029765898852509132e-01,2.287161395746795556e+00,2.900898312951898816e+00,1.722132654936071816e+00,-1.819354712631651605e+00
5.728188056456433586e-01,-1.609545531423961506e-02,-1.033232386506214517e+00,7.801276012349818156e-01,4.783779416068392187e-01,1.292935093205501040e+00,8.988969972505289618e-02
3.185185975472895059e-01,-2.935696501391125146e-01,-1.248150754474302904e+00,2.217111220793416937e+00,2.087699385532462593e+00,1.730217031038125519e+00,-1.361427149699836470e-01
-8.944259203741807829e-01,4.203975768998833296e-01,-1.115669828157890064e+00,2.831642470181446880e-01,2.360011699034710198e+00,2.023724623154865565e+00,-1.413697774202766766e+00
-4.415919726596837513e-01,-1.669419368974160989e-01,-3.288779779302495321e-01,1.426480885358209383e+00,-1.342254476153329046e+00,-1.493583582460642711e+00,1.751348028902233622e+00
3.214993405194794818e-01,1.468579340925346699e-02,-8.270515385884906756e-01,5.531137935793764004e-01,8.923890906909450749e-01,1.749466224633199118e+00,-3.878547229778201988e-01
7.608529352873296681e-01,7.082402038052828530e-01,-1.763275152751038855e+00,7.868003961008398495e-01,1.284534387460037230e+00,1.761628712714008227e+00,2.412805414981194829e+00
3.127489664555547222e-01,-3.186057769101058312e-01,-1.013053690906273729e-02,1.588033402207436273e+00,-1.370099423768121660e+00,9.779615726804702369e-01,6.084383069333703098e-01
-4.253136938389909805e-01,-1.029033453258371589e+00,1.992160576091723811e-01,2.195201731628795727e+00,-1.930047858097565516e+00,2.030948477526923757e-01,-2.349120377865172582e+00
-1.855135461231778304e-01,-1.938997273337765836e-01,6.113426758395217320e-01,2.365695856924317386e+00,4.520802420869212135e-01,-1.527194905721993345e+00,2.360580346870151836e+00
-1.418755239071082030e+00,-2.054807983210682476e-01,7.139253707449251252e-01,1.615752967694827680e+00,-2.154168776037583832e-01,9.212703502122416843e-01,-1.198403854915332412e+00
1.470391216878966567e+00,7.992461021788206388e-01,-1.199293115448132996e+00,2.107575242603713761e+00,1.943977001262902071e+00,1.107916982896232749e+00,-4.491146700572743455e-01
-1.211530152803631299e+00,5.370034935780245711e-01,-2.383652128110764323e+00,2.386122765424394943e-02,-2.717086511111241443e+00,1.972120080178062729e+00,-9.812976984879320241e-01
-8.583775255598782294e-01,-7.839927450210986137e-01,5.159438473388586743e-01,2.167966948739832755e+00,5.991234041542154998e-01,-6.049748991834412726e-01,-2.051043962116309238e+00
1.404606592524774822e+00,3.060293266512328358e-01,-6.158879833494741440e-01,2.321805569396695912e+00,2.498493116052769025e-02,-1.153981299022344809e+00,9.617269816670548366e-01
3.861379870937451386e-01,8.244543552578931234e-01,-5.465618516387245052e-01,1.580493946384341930e+00,-1.929241274199509970e+00,1.359297076562709261e+00,-1.257405430415505565e+00
-2.050228641214495440e-01,-1.002789699794097267e+00,-8.997007878690865823e-02,2.252219163226948595e+00,-2.354574202784988746e+00,-4.964754823465746814e-01,1.411376769825706923e+00
-8.856244732210581949e-01,-2.988762831178413126e-01,6.897142491398637887e-01,1.564149170562244562e+00,2.793102654429455711e+00,-1.317826149219912590e+00,2.945943770654102956e+00
1.163441785318751087e+00,1.026085353538571443e+00,-6.523871907238434353e-01,1.270229481063751775e+00,-1.278946584499099703e+00,1.499490706091985981e+00,1.143940550364733966e+00
-1.683345749577993100e+00,-4.173769200240222688e-01,6.741047958698831444e-01,1.762535194579399445e+00,2.600805169175432141e+00,-1.990409473086531822e-01,1.822697806726638170e+00
1.182051846483198609e-01,-6.115656450239039810e-01,2.708612145865640919e-01,2.365796108822076249e+00,7.242080942871664817e-01,-6.086035112308755268e-01,9.015583587990985137e-01
-7.596642674992332145e-01,3.461163438898116063e-01,-2.384781770299122527e-01,1.049263444423438107e+00,1.393393765955927677e+00,1.830683567649781907e+00,-1.933482744164387590e+00
-2.664280461687205115e-01,-7.462052453645924288e-01,3.404795694659905614e-01,2.391113503475867486e+00,-2.077374244453375596e+00,7.876565041333538630e-01,-1.682809632928436772e+00
-6.839133371206074230e-01,-8.944429243855411826e-02,3.415998712279351146e-01,2.244507760336789559e+00,-8.530896452458294199e-01,-1.125900122300331985e+00,-8.190254254742339590e-01
1.134327990403683373e+00,7.746735331665397517e-01,-1.542391683247256617e+00,1.441321570346129510e+00,1.592643534017244455e+00,8.723859280522816562e-01,-1.573376154195912147e+00
1.193043167792908754e-01,-1.357816056335311217e+00,-1.302597108783483115e-01,2.340887710453282367e+00,2.596849836360600072e+00,-7.265104844153623675e-01,3.037816868906682011e+00
7.884483711376999437e-01,3.457226441942320427e-01,-8.859994427055668531e-01,2.284533264761571481e+00,2.525966111181040752e+00,2.048836035636424580e+00,-7.527519996496336852e-01
-1.510999231442267332e+00,-4.588240942125574318e-01,9.021765227485625260e-01,1.844039358344184087e+00,-1.389402865663083020e-01,8.489191472126087490e-01,-2.713938853914381166e+00
-5.376608154844835230e-01,-8.804471375751639073e-01,7.175486107568929128e-01,1.981345847476293054e+00,-1.118983996964208139e+00,1.140942002826071722e+00,8.226125269089359371e-01
-4.195221379506919313e-01,4.344726607007443064e-02,8.517342984655398297e-01,1.318578031578045096e+00,1.060417588668014943e+00,-1.484472544547421613e+00,2.265222903828595591e+00
7.430824888781693005e-01,-3.622754750269578938e-01,-7.188725075118815866e-01,1.888929572815557067e+00,-1.734481370644979759e+00,-1.080739348275442158e+00,-1.142486125995711532e+00
-3.432782466779005226e-02,-5.286487777178583425e-01,6.650727543501706585e-01,2.357866812399072920e+00,1.106026766997467270e+00,-8.856415895060943955e-01,1.737496339687933933e+00
-1.286614748869031155e+00,-5.143051117042451992e-01,8.113461748472055035e-01,2.608892813956404488e+00,-5.177542777582142541e-01,-5.308861233303252547e-01,-2.808355717492394099e+00
7.786861246048073504e-01,-1.332508732674337892e-01,-6.031667294556641856e-01,2.334087638589647185e+00,8.145808614687473082e-01,-6.559097220075335022e-01,-2.542397330642639286e+00
-1.654001825184871599e+00,2.781994036983306273e-01,1.516617932607964292e-01,2.396747958846231263e+00,2.311323066859369391e+00,1.393094634794890485e+00,-2.396955433985477502e+00
-5.460921371069709096e-01,-5.145884158612195058e-01,2.433161335549161031e-01,1.347351953658719070e+00,1.592731470688342199e-01,1.599297470732536031e+00,2.227145589633227729e+00
-6.530085327370473980e-01,5.189836735159407688e-01,1.384368628090575370e+00,9.706177416935570790e-01,-2.302225513630718812e+00,2.060386817094365774e+00,-1.865122978950974009e+00
7.547738111316988352e-01,-6.575729802410417157e-01,2.399460133552069330e-01,2.294996842796259706e+00,-1.683975461267296803e+00,8.835418295563286506e-01,2.259661138645244094e+00
-6.808365836285790174e-01,-1.238081600847882768e+00,5.592846430632434362e-01,2.538809027711035782e+00,-1.464164436587423124e+00,-3.466270022830777453e-01,5.544881452956484935e-02
1.061848898823147813e-01,-4.813694825279066780e-01,2.097688390585568108e-01,2.024471064102046025e+00,-2.002311564824075241e+00,1.022678236763900905e+00,-8.745622585802590443e-01
-8.597000057809233153e-01,-7.620946791233418338e-02,6.089950229971261564e-01,2.058870926749057695e+00,3.270410483605727947e-01,-1.286246784853661174e+00,1.720795955611947647e+00
5.855572515641687126e-01,-1.138585328553366915e+00,2.245468558923957580e-01,2.376539427497180057e+00,-7.871517890805064255e-01,6.673472448409607516e-01,1.350495363790961356e+00
1.083814167568268427e+00,-5.172153468133888765e-02,6.733664995915766838e-03,1.794133186248002998e+00,1.646092648162169603e+00,-1.353039633589810720e+00,2.270854574617223953e+00
-7.037687341485062698e-01,-7.496476928999660228e-01,3.739517247522043952e-01,2.456264369514659318e+00,-1.110428070518240773e+00,-6.624377994564684125e-01,-1.318479234610504980e+00
6.898464253900198351e-01,1.913114525515022812e-01,-7.471149218610313447e-01,1.111779486436840436e+00,-2.086331938958774224e-01,1.477111813521399863e+00,-1.784970469069619980e-01
1.452629693081384676e+00,-1.001202541919960831e+00,-1.395520659952519393e+00,2.542196498031817686e+00,1.133796634461688768e+00,4.186013846011555906e-01,1.026774981863952441e+00
-4.203265289655548909e-01,2.807907767969379798e-01,6.437746847109142578e-01,1.067232216790374860e-01,-3.884335712533220075e-01,1.968121483826359874e+00,6.050159567913380165e-01
-1.414403214478224591e+00,-2.382657501169904712e-01,1.047557828344205966e+00,1.226635140354987996e+00,2.014432537100047327e+00,-1.350539116258826056e+00,-2.871642176965481852e+00
-1.027671971788715055e+00,6.124969064214416115e-01,2.968349063117163844e-01,3.759927326298551642e-01,5.396009011170912473e-01,1.973798584193788841e+00,1.186309711876036843e-01
-4.276089371844844500e-01,-5.816252247276361143e-01,2.731827896049265902e-02,2.580623211167038633e+00,2.643976298182438178e+00,1.164689878184892446e+00,1.090864455434957137e+00
-1.564207908478844056e+00,-5.713426948014330709e-01,7.383283255569477177e-01,2.098069420845880995e+00,2.257997537033610946e+00,1.983844209347396248e-01,-1.393078749315842524e+00
-1.652143479692005146e+00,8.794231304232167368e-01,1.453238420454463942e+00,1.576122238871852543e+00,2.059974960281675038e+00,-1.039660818844978074e+00,-5.520159874499612762e-01
4.473414180825243669e-01,6.296225302006588365e-01,-7.057475175744167828e-01,1.446315401942819712e+00,-2.599817846753351258e+00,1.820770392151039196e+00,-2.297421761037786503e+00
-1.502756103163589207e+00,-6.448099300695260272e-01,7.739410713002556896e-01,1.914172503936296010e+00,-2.591731536450218698e+00,-2.074325846741615909e-01,2.007475138262792669e+00
8.017966011975685703e-01,6.251290995539768858e-01,-1.990353313351922004e+00,1.614882589363431764e+00,1.902221977095877037e+00,2.010472403132024688e+00,3.173961918503507285e-01
-1.501070579000964411e+00,-5.063697687269095304e-01,7.009318197619140989e-01,1.731916081352102843e+00,3.348161776670943723e-01,1.066494915868129834e+00,2.339180817533649481e+00
1.146774129349950044e-01,-1.996171197177387668e-02,-4.346909981032522907e-01,2.339397416158058629e+00,-2.886516760103567503e+00,1.211297695370295191e+00,-3.000122622937374750e+00
8.517516959988280512e-01,1.840493113350167853e-01,-1.175791960390778712e+00,2.203154337132654739e+00,-2.480322035772686284e-01,-6.320475017070220636e-01,-2.250372181881551636e+00
1.229591390372137827e-01,-6.933651150522863738e-01,8.105164818620425038e-01,2.355743851719181770e+00,1.714308772250667801e+00,-1.215000569090860960e+00,1.880832031003404126e+00
1.247915484210892600e+00,7.297276644383479116e-01,-8.868481800540397586e-01,2.131690904591680980e+00,2.640212051728667575e-01,-1.536488060180762671e+00,-1.519263387970211099e-01
8.904011362783075256e-01,-2.407556357657905100e-01,-7.913029173470786937e-01,2.337006141054055242e+00,-2.514021996283357652e-01,-1.111349561827046584e+00,-3.693290667800011029e-01
-1.087315046139886388e+00,3.861707316667946088e-01,1.714756393164140746e-01,2.117214351960558183e+00,2.634321756921693236e+00,2.070221804729170501e+00,-2.154519617030236311e+00
3.271351122575714143e-01,3.149921010610778893e-02,1.851258396264352513e-01,3.400182842661405025e-01,-9.456289064105733999e-01,1.792611457809723419e+00,2.077265044838181751e+00
-1.465910003343925849e+00,6.504319025978038127e-01,1.582905496534009693e+00,1.852321882441853029e+00,-2.245414365482945040e+00,1.070204652023544867e+00,1.405702466455978517e+00
-9.759906503883746254e-01,-2.686302309370329766e-01,1.280465269321946487e+00,1.948488930776753225e+00,-1.686671962136371272e+00,1.855495476220071271e+00,7.219733444481475360e-01
1.072410738055602497e+00,8.553205279590132548e-01,-1.339516280543616267e+00,2.967057329386920683e-01,-2.976231598852171256e+00,-1.541528410917677450e+00,-1.900718687501189885e+00
4.416137518904243997e-01,-9.551884905235779044e-01,-3.093996702142955968e-01,2.165357951971859318e+00,-2.557434919048684474e+00,-7.336403912067788191e-01,-2.268233062384155119e-01
1.016714516945506297e+00,-8.230717816537420628e-01,-4.381112212979845211e-01,2.277833404009542484e+00,-8.907764434162399603e-01,5.047738189840811351e-02,-1.310937982155780279e+00
1.360843321122221727e+00,-3.582640134400216780e-01,-1.402716777199317200e+00,2.047292417208347093e+00,-1.959580778905956944e+00,-1.089913232123294939e+00,-1.794089127034185438e+00
-5.731208343079741141e-02,9.238358072494676776e-01,2.782694023180144249e+00,2.275312647543168421e-01,2.054301670823157622e+00,1.712271675131599391e+00,2.042733259330466566e+00
-1.049268137988443650e+00,2.689154241188309591e-01,1.857688026017800809e-01,1.820760166734618934e+00,-8.937256515508082977e-01,-1.544242692070433964e+00,6.221171922589725511e-01
